x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5
74.30741811729493,73.88655843276636,44.195305667808924,43.430106241393375,76.51718340068538,76.05806374483603,44.195305667808924,43.430106241393375,78.72694868407584,78.2295690569057,44.195305667808924,43.430106241393375,80.93671396746629,80.40107436897537,44.195305667808924,43.430106241393375,83.14647925085674,82.57257968104504,44.195305667808924,43.430106241393375
86.99942419013836,67.33753051967827,67.27168034570605,31.522782763051357,90.36300820742366,68.91366965783084,67.27168034570605,31.522782763051357,93.72659222470897,70.48980879598341,67.27168034570605,31.522782763051357,92.90982375800573,72.06594793413598,-67.27168034570605,31.522782763051357,89.54623974072042,73.64208707228855,-67.27168034570605,31.522782763051357
83.43500128491117,64.83852017992024,60.79091142711125,26.979127599854944,86.47454685626673,66.18747655991298,60.79091142711125,26.979127599854944,89.51409242762229,67.53643293990572,60.79091142711125,26.979127599854944,92.55363799897785,68.88538931989847,60.79091142711125,26.979127599854944,94.40681642966659,70.23434569989122,-60.79091142711125,26.979127599854944
68.95416144132957,78.43349038589677,34.462111711508356,51.697255247085096,70.67726702690499,81.01835314825102,34.462111711508356,51.697255247085096,72.4003726124804,83.60321591060527,34.462111711508356,51.697255247085096,74.1234781980558,86.18807867295952,34.462111711508356,51.697255247085096,75.84658378363122,88.77294143531377,34.462111711508356,51.697255247085096
77.08914821568547,61.71690465188388,49.252996755791784,21.303463003425236,79.55179805347505,62.78207780205514,49.252996755791784,21.303463003425236,82.01444789126464,63.8472509522264,49.252996755791784,21.303463003425236,84.47709772905422,64.91242410239767,49.252996755791784,21.303463003425236,86.9397475668438,65.97759725256893,49.252996755791784,21.303463003425236
61.567939938038364,59.30111331999126,21.03261806916067,16.911115127256892,62.6195708414964,60.1466690763541,21.03261806916067,16.911115127256892,63.67120174495443,60.99222483271694,21.03261806916067,16.911115127256892,64.72283264841246,61.837780589079784,21.03261806916067,16.911115127256892,65.7744635518705,62.683336345442626,21.03261806916067,16.911115127256892
81.38061151883883,70.61574583267463,57.05565730697976,37.483174241226564,84.23339438418782,72.48990454473596,57.05565730697976,37.483174241226564,87.0861772495368,74.3640632567973,57.05565730697976,37.483174241226564,89.93896011488579,76.23822196885862,57.05565730697976,37.483174241226564,92.79174298023477,78.11238068091996,57.05565730697976,37.483174241226564
64.26806860199515,72.88798505622097,25.94194291271842,41.61451828403813,65.56516574763107,74.96871097042288,25.94194291271842,41.61451828403813,66.86226289326699,77.04943688462478,25.94194291271842,41.61451828403813,68.1593600389029,79.13016279882669,25.94194291271842,41.61451828403813,69.45645718453882,81.2108887130286,25.94194291271842,41.61451828403813
65.18228967408133,56.30504285970024,27.60416304378428,11.463714290364136,66.56249782627054,56.87822857421844,27.60416304378428,11.463714290364136,67.94270597845976,57.45141428873664,27.60416304378428,11.463714290364136,69.32291413064897,58.02460000325485,27.60416304378428,11.463714290364136,70.70312228283818,58.59778571777305,27.60416304378428,11.463714290364136
73.39366140673978,62.35440435023883,42.53392983043596,22.462553364070633,75.52035789826158,63.47753201844236,42.53392983043596,22.462553364070633,77.64705438978338,64.6006596866459,42.53392983043596,22.462553364070633,79.77375088130518,65.72378735484943,42.53392983043596,22.462553364070633,81.90044737282697,66.84691502305297,42.53392983043596,22.462553364070633
60.89027027971036,74.56587848080773,19.800491417655127,44.665233601468614,61.88029485059312,76.79914016088115,19.800491417655127,44.665233601468614,62.87031942147588,79.03240184095458,19.800491417655127,44.665233601468614,63.86034399235864,81.265663521028,19.800491417655127,44.665233601468614,64.85036856324139,83.49892520110143,19.800491417655127,44.665233601468614
85.88917834778331,84.9056061008358,65.25305154142424,63.46473836515601,89.15183092485452,88.0788430190936,65.25305154142424,63.46473836515601,92.41448350192573,91.2520799373514,65.25305154142424,63.46473836515601,94.32286392100306,94.4253168556092,-65.25305154142424,63.46473836515601,91.06021134393184,92.401446226133,-65.25305154142424,-63.46473836515601
56.03629691480952,72.16820564786823,10.9750852996537,40.305828450669466,56.5850511797922,74.18349707040171,10.9750852996537,40.305828450669466,57.133805444774886,76.1987884929352,10.9750852996537,40.305828450669466,57.68255970975757,78.21407991546867,10.9750852996537,40.305828450669466,58.23131397474025,80.22937133800215,10.9750852996537,40.305828450669466
63.53373445323095,83.5106677191506,24.60678991496534,60.928486762092064,64.76407394897922,86.5570920572552,24.60678991496534,60.928486762092064,65.99441344472748,89.6035163953598,24.60678991496534,60.928486762092064,67.22475294047575,92.6499407334644,24.60678991496534,60.928486762092064,68.45509243622402,94.303634928431,24.60678991496534,-60.928486762092064
70.40662138504506,57.4623759365335,37.10294797280917,13.567956248242723,72.26176878368551,58.140773748945634,37.10294797280917,13.567956248242723,74.11691618232597,58.81917156135777,37.10294797280917,13.567956248242723,75.97206358096642,59.497569373769906,37.10294797280917,13.567956248242723,77.82721097960687,60.17596718618204,37.10294797280917,13.567956248242723
69.33853908459152,76.63842768998734,35.16098015380279,48.43350489088602,71.09658809228165,79.06010293453164,35.16098015380279,48.43350489088602,72.85463709997178,81.48177817907595,35.16098015380279,48.43350489088602,74.61268610766192,83.90345342362025,35.16098015380279,48.43350489088602,76.37073511535205,86.32512866816455,35.16098015380279,48.43350489088602
78.49157594185733,86.67480336005396,51.802865348831475,66.68146065464359,81.08171920929891,90.00887639278614,51.802865348831475,66.68146065464359,83.67186247674049,93.34294942551831,51.802865348831475,66.68146065464359,86.26200574418206,93.32297754174951,51.802865348831475,-66.68146065464359,88.85214901162364,89.98890450901733,51.802865348831475,-66.68146065464359
67.46628193914232,84.64665711162222,31.756876252986032,62.99392202113134,69.05412575179162,87.79635321267878,31.756876252986032,62.99392202113134,70.64196956444091,90.94604931373534,31.756876252986032,62.99392202113134,72.22981337709021,94.0957454147919,31.756876252986032,62.99392202113134,73.8176571897395,92.75455848415153,31.756876252986032,-62.99392202113134
85.2254364979924,71.91173514810556,64.04624817816806,39.83951845110104,88.4277489069008,73.90371107066062,64.04624817816806,39.83951845110104,91.6300613158092,75.89568699321568,64.04624817816806,39.83951845110104,94.8323737247176,77.88766291577073,64.04624817816806,39.83951845110104,91.965313866374,79.87963883832577,-64.04624817816806,39.83951845110104
79.82563394948853,72.10704046954686,54.228425362706375,40.19461903553975,82.53705521762386,74.11677142132385,54.228425362706375,40.19461903553975,85.24847648575918,76.12650237310083,54.228425362706375,40.19461903553975,87.95989775389451,78.13623332487782,54.228425362706375,40.19461903553975,90.67131902202983,80.14596427665481,54.228425362706375,40.19461903553975
63.09425067713587,62.25249736571071,23.807728503883464,22.277267937655896,64.28463710233004,63.3663607625935,23.807728503883464,22.277267937655896,65.47502352752421,64.4802241594763,23.807728503883464,22.277267937655896,66.66540995271839,65.59408755635909,23.807728503883464,22.277267937655896,67.85579637791257,66.70795095324188,23.807728503883464,22.277267937655896
86.21528991969035,76.80709976077979,65.84598167216426,48.74018138323598,89.50758900329856,79.2441088299416,65.84598167216426,48.74018138323598,92.79988808690678,81.6811178991034,65.84598167216426,48.74018138323598,93.90781282948501,84.11812696826519,-65.84598167216426,48.74018138323598,90.6155137458768,86.55513603742699,-65.84598167216426,48.74018138323598
85.83289602789206,76.76367251379713,65.15072005071278,48.661222752358384,89.0904320304277,79.19673365141506,65.15072005071278,48.661222752358384,92.34796803296335,81.62979478903299,65.15072005071278,48.661222752358384,94.394495964501,84.06285592665091,-65.15072005071278,48.661222752358384,91.13695996196536,86.49591706426884,-65.15072005071278,48.661222752358384
65.5277962455887,78.33845924049143,28.232356810161267,51.52447134634806,66.93941408609676,80.91468280780883,28.232356810161267,51.52447134634806,68.35103192660482,83.49090637512623,28.232356810161267,51.52447134634806,69.76264976711288,86.06712994244363,28.232356810161267,51.52447134634806,71.17426760762093,88.64335350976103,28.232356810161267,51.52447134634806
57.40137892947744,81.41068160882027,13.457052599049888,57.110330197854964,58.07423155942993,84.26619811871302,13.457052599049888,57.110330197854964,58.74708418938243,87.12171462860577,13.457052599049888,57.110330197854964,59.41993681933492,89.97723113849852,13.457052599049888,57.110330197854964,60.092789449287416,92.83274764839128,13.457052599049888,57.110330197854964
57.42506743346701,87.65256574588919,13.500122606303684,68.45921044707131,58.10007356378219,91.07552626824275,13.500122606303684,68.45921044707131,58.77507969409737,94.49848679059632,13.500122606303684,68.45921044707131,59.450085824412554,92.07855268705012,13.500122606303684,-68.45921044707131,60.125091954727736,88.65559216469656,13.500122606303684,-68.45921044707131
83.13183951301036,83.19852398350282,60.23970820547345,60.360952697277924,86.14382492328403,86.21657161836671,60.23970820547345,60.360952697277924,89.1558103335577,89.2346192532306,60.23970820547345,60.360952697277924,92.16779574383136,92.2526668880945,60.23970820547345,60.360952697277924,94.82021884589497,94.7292854770416,-60.23970820547345,-60.360952697277924
75.96692951565555,79.82438537534834,47.21259911937369,54.226155227906006,78.32755947162424,82.53569313674365,47.21259911937369,54.226155227906006,80.68818942759293,85.24700089813895,47.21259911937369,54.226155227906006,83.04881938356162,87.95830865953425,47.21259911937369,54.226155227906006,85.40944933953031,90.66961642092956,47.21259911937369,54.226155227906006
56.317940304146695,58.80530600947998,11.487164189357692,16.009647289963652,56.89229851361458,59.60578837397816,11.487164189357692,16.009647289963652,57.46665672308246,60.40627073847634,11.487164189357692,16.009647289963652,58.04101493255034,61.20675310297452,11.487164189357692,16.009647289963652,58.61537314201822,62.0072354674727,11.487164189357692,16.009647289963652
88.12542686803819,86.85913266281459,69.31895794188763,67.01660484148113,91.59137476513257,90.20996290488864,69.31895794188763,67.01660484148113,94.94267733777305,93.56079314696271,-69.31895794188763,67.01660484148113,91.47672944067867,93.08837661096324,-69.31895794188763,-67.01660484148113,88.01078154358429,89.73754636888918,-69.31895794188763,-67.01660484148113
82.0207229422737,72.7682405700967,58.219496258679385,41.39680103653945,84.93169775520767,74.83808062192367,58.219496258679385,41.39680103653945,87.84267256814164,76.90792067375064,58.219496258679385,41.39680103653945,90.75364738107561,78.97776072557761,58.219496258679385,41.39680103653945,93.66462219400958,81.04760077740458,58.219496258679385,41.39680103653945
60.954952318028575,56.34936661485042,19.918095123688268,11.544302936091615,61.95085707421299,56.926581761655,19.918095123688268,11.544302936091615,62.946761830397406,57.503796908459584,19.918095123688268,11.544302936091615,63.94266658658182,58.08101205526417,19.918095123688268,11.544302936091615,64.93857134276624,58.65822720206875,19.918095123688268,11.544302936091615
72.54796940410787,87.32843983577192,40.99630800746883,67.8698906104944,74.59778480448132,90.72193436629664,40.99630800746883,67.8698906104944,76.64760020485477,94.11542889682136,40.99630800746883,67.8698906104944,78.6974156052282,92.49107657265392,40.99630800746883,-67.8698906104944,80.74723100560165,89.0975820421292,40.99630800746883,-67.8698906104944
83.98255041299964,60.30984079466279,61.786455296363016,18.745165081205073,87.07187317781779,61.247099048723044,61.786455296363016,18.745165081205073,90.16119594263594,62.1843573027833,61.786455296363016,18.745165081205073,93.25051870745409,63.12161555684355,61.786455296363016,18.745165081205073,93.66015852772776,64.0588738109038,-61.786455296363016,18.745165081205073
77.89105306957693,75.56859419454803,50.711005581048965,46.488353080996355,80.42660334862937,77.89301184859785,50.711005581048965,46.488353080996355,82.96215362768181,80.21742950264768,50.711005581048965,46.488353080996355,85.49770390673426,82.5418471566975,50.711005581048965,46.488353080996355,88.0332541857867,84.86626481074732,50.711005581048965,46.488353080996355
80.12501453383527,71.81374148889302,54.77275369788227,39.661348161623714,82.86365221872938,73.7968088969742,54.77275369788227,39.661348161623714,85.6022899036235,75.77987630505538,54.77275369788227,39.661348161623714,88.34092758851762,77.76294371313656,54.77275369788227,39.661348161623714,91.07956527341173,79.74601112121775,54.77275369788227,39.661348161623714
75.48944357658524,72.45689997878297,46.34444286651857,40.83072723415093,77.80666571991118,74.49843634049051,46.34444286651857,40.83072723415093,80.12388786323712,76.53997270219806,46.34444286651857,40.83072723415093,82.44111000656305,78.5815090639056,46.34444286651857,40.83072723415093,84.75833214988899,80.62304542561314,46.34444286651857,40.83072723415093
85.41561643305145,57.360333831521544,64.39202987827534,13.382425148220996,88.63521792696523,58.02945508893259,64.39202987827534,13.382425148220996,91.854819420879,58.69857634634364,64.39202987827534,13.382425148220996,94.92557908520723,59.36769760375469,-64.39202987827534,13.382425148220996,91.70597759129346,60.03681886116574,-64.39202987827534,13.382425148220996
59.33232029984512,55.74602637789721,16.967855090627438,10.447320687085856,60.1807130543765,56.2683924122515,16.967855090627438,10.447320687085856,61.02910580890787,56.79075844660579,16.967855090627438,10.447320687085856,61.87749856343925,57.313124480960084,16.967855090627438,10.447320687085856,62.72589131797062,57.835490515314376,16.967855090627438,10.447320687085856
80.99463962430909,80.2011245825463,56.35389022601645,54.91113560462956,83.81233413560992,82.94668136277778,56.35389022601645,54.91113560462956,86.63002864691074,85.69223814300926,56.35389022601645,54.91113560462956,89.44772315821157,88.43779492324074,56.35389022601645,54.91113560462956,92.2654176695124,91.18335170347223,56.35389022601645,54.91113560462956
69.74080447296336,64.96856101691549,35.89237176902425,27.21556548530089,71.53542306141458,66.32933929118053,35.89237176902425,27.21556548530089,73.33004164986579,67.69011756544558,35.89237176902425,27.21556548530089,75.124660238317,69.05089583971062,35.89237176902425,27.21556548530089,76.91927882676822,70.41167411397566,35.89237176902425,27.21556548530089
58.76980938718717,74.96271394853537,15.945107976703882,45.3867526337007,59.56706478602237,77.2320515802204,15.945107976703882,45.3867526337007,60.36432018485757,79.50138921190543,15.945107976703882,45.3867526337007,61.161575583692766,81.77072684359047,15.945107976703882,45.3867526337007,61.958830982527964,84.0400644752755,15.945107976703882,45.3867526337007
82.99507535623874,62.51850719355775,59.99104610225222,22.76092217010496,85.99462766135136,63.656553302063,59.99104610225222,22.76092217010496,88.99417996646397,64.79459941056825,59.99104610225222,22.76092217010496,91.99373227157659,65.9326455190735,59.99104610225222,22.76092217010496,94.9932845766892,67.07069162757875,59.99104610225222,22.76092217010496
55.59640866067367,61.88193059098199,10.175288473952179,21.603510165421795,56.10517308437127,62.96210609925308,10.175288473952179,21.603510165421795,56.61393750806888,64.04228160752416,10.175288473952179,21.603510165421795,57.122701931766485,65.12245711579524,10.175288473952179,21.603510165421795,57.63146635546409,66.20263262406633,10.175288473952179,21.603510165421795
60.62063112910128,67.38149364954454,19.31023841654784,31.60271572644461,61.586143049928666,68.96162943586677,19.31023841654784,31.60271572644461,62.551654970756054,70.541765222189,19.31023841654784,31.60271572644461,63.51716689158344,72.12190100851123,19.31023841654784,31.60271572644461,64.48267881241084,73.70203679483346,19.31023841654784,31.60271572644461
56.4381910996959,65.53623558237466,11.705801999447125,28.247701058863072,57.023481199668254,66.94862063531781,11.705801999447125,28.247701058863072,57.60877129964061,68.36100568826096,11.705801999447125,28.247701058863072,58.19406139961296,69.77339074120411,11.705801999447125,28.247701058863072,58.77935149958532,71.18577579414726,11.705801999447125,28.247701058863072
76.68752174817904,58.91969397183202,48.52276681487095,16.217625403331006,79.11366008892259,59.730575241998565,48.52276681487095,16.217625403331006,81.53979842966613,60.54145651216511,48.52276681487095,16.217625403331006,83.96593677040968,61.35233778233166,48.52276681487095,16.217625403331006,86.39207511115323,62.16321905249821,48.52276681487095,16.217625403331006
72.24049541550347,77.57981821938658,40.43726439182443,50.14512403524833,74.2623586350947,80.087074421149,40.43726439182443,50.14512403524833,76.28422185468592,82.59433062291141,40.43726439182443,50.14512403524833,78.30608507427715,85.10158682467383,40.43726439182443,50.14512403524833,80.32794829386837,87.60884302643625,40.43726439182443,50.14512403524833
83.75482938451319,66.37077020054011,61.37241706275129,29.765036728254778,86.82345023765075,67.85902203695285,61.37241706275129,29.765036728254778,89.8920710907883,69.3472738733656,61.37241706275129,29.765036728254778,92.96069194392587,70.83552570977834,61.37241706275129,29.765036728254778,93.97068720293657,72.32377754619107,-61.37241706275129,29.765036728254778
60.97500078898187,59.9697140548489,19.9545468890579,18.12675282699805,61.97272813343477,60.8760516961988,19.9545468890579,18.12675282699805,62.97045547788767,61.7823893375487,19.9545468890579,18.12675282699805,63.968182822340566,62.6887269788986,19.9545468890579,18.12675282699805,64.96591016679346,63.5950646202485,19.9545468890579,18.12675282699805
56.324107986017175,85.43610338569614,11.498378156394832,64.42927888308392,56.89902689383692,88.65756732985034,11.498378156394832,64.42927888308392,57.47394580165666,91.87903127400453,11.498378156394832,64.42927888308392,58.048864709476405,94.89950478184127,11.498378156394832,-64.42927888308392,58.62378361729615,91.67804083768708,11.498378156394832,-64.42927888308392
86.7882060926165,68.42975699429694,66.88764744112086,33.50864908053992,90.13258846467255,70.10518944832393,66.88764744112086,33.50864908053992,93.4769708367286,71.78062190235092,66.88764744112086,33.50864908053992,93.17864679121536,73.4560543563779,-66.88764744112086,33.50864908053992,89.83426441915931,75.1314868104049,-66.88764744112086,33.50864908053992
61.28042974612891,76.95004697661463,20.509872265688962,49.00008541202665,62.305923359413356,79.40005124721596,20.509872265688962,49.00008541202665,63.3314169726978,81.85005551781728,20.509872265688962,49.00008541202665,64.35691058598225,84.30005978841861,20.509872265688962,49.00008541202665,65.3824041992667,86.75006405901993,20.509872265688962,49.00008541202665
74.56277331844615,61.19994614430636,44.65958785172023,20.363538444193416,76.79575271103216,62.21812306651603,44.65958785172023,20.363538444193416,79.02873210361818,63.2362999887257,44.65958785172023,20.363538444193416,81.2617114962042,64.25447691093537,44.65958785172023,20.363538444193416,83.49469088879022,65.27265383314504,44.65958785172023,20.363538444193416
86.31551325790475,88.21144164706956,66.02820592346326,69.47534844921742,89.61692355407791,91.68520906953043,66.02820592346326,69.47534844921742,92.91833385025109,94.8410235080087,66.02820592346326,-69.47534844921742,93.78025585357575,91.36725608554784,-66.02820592346326,-69.47534844921742,90.4788455574026,87.89348866308697,-66.02820592346326,-69.47534844921742
72.65208285242892,86.3502605008051,41.185605186234355,66.09138272873662,74.71136311174064,89.65482963724193,41.185605186234355,66.09138272873662,76.77064337105236,92.95939877367876,41.185605186234355,66.09138272873662,78.82992363036408,93.73603208988442,41.185605186234355,-66.09138272873662,80.8892038896758,90.43146295344759,41.185605186234355,-66.09138272873662
70.10318379096786,56.22222246810586,36.55124325630519,11.313131760192485,71.93074595378312,56.787879056115486,36.55124325630519,11.313131760192485,73.75830811659837,57.35353564412511,36.55124325630519,11.313131760192485,75.58587027941363,57.91919223213473,36.55124325630519,11.313131760192485,77.41343244222888,58.48484882014436,36.55124325630519,11.313131760192485
68.80883474850707,65.56615259936149,34.1978813609219,28.302095635202768,70.51872881655316,66.98125738112162,34.1978813609219,28.302095635202768,72.22862288459926,68.39636216288176,34.1978813609219,28.302095635202768,73.93851695264536,69.8114669446419,34.1978813609219,28.302095635202768,75.64841102069146,71.22657172640203,34.1978813609219,28.302095635202768
83.04374426557136,56.9250649486903,60.07953502831149,12.591027179436903,86.04772101698694,57.554616307662144,60.07953502831149,12.591027179436903,89.05169776840252,58.18416766663399,60.07953502831149,12.591027179436903,92.0556745198181,58.813719025605835,60.07953502831149,12.591027179436903,94.94034872876632,59.44327038457768,-60.07953502831149,12.591027179436903
83.12167936865107,80.44170323215397,60.22123521572916,55.348551331189064,86.13274112943753,83.20913079871342,60.22123521572916,55.348551331189064,89.143802890224,85.97655836527287,60.22123521572916,55.348551331189064,92.15486465101046,88.74398593183231,60.22123521572916,55.348551331189064,94.83407358820308,91.51141349839176,-60.22123521572916,55.348551331189064
68.17126400304642,63.12233090630912,33.038661823720716,23.858783466016646,69.82319709423246,64.31527007960995,33.038661823720716,23.858783466016646,71.4751301854185,65.50820925291077,33.038661823720716,23.858783466016646,73.12706327660453,66.7011484262116,33.038661823720716,23.858783466016646,74.77899636779057,67.89408759951243,33.038661823720716,23.858783466016646
72.4862860543522,73.25977161841195,40.88415646245852,42.2904938516581,74.53049387747514,75.37429631099485,40.88415646245852,42.2904938516581,76.57470170059807,77.48882100357775,40.88415646245852,42.2904938516581,78.618909523721,79.60334569616066,40.88415646245852,42.2904938516581,80.66311734684393,81.71787038874356,40.88415646245852,42.2904938516581
61.456881031713216,60.43880759817421,20.830692784933174,18.979650178498602,62.49841567095987,61.387790107099136,20.830692784933174,18.979650178498602,63.53995031020653,62.336772616024064,20.830692784933174,18.979650178498602,64.58148494945318,63.28575512494899,20.830692784933174,18.979650178498602,65.62301958869985,64.23473763387392,20.830692784933174,18.979650178498602
75.70513762361722,59.2438677931362,46.736613861122194,16.80703235115672,78.04196831667333,60.08421941069403,46.736613861122194,16.80703235115672,80.37879900972945,60.92457102825187,46.736613861122194,16.80703235115672,82.71562970278556,61.764922645809705,46.736613861122194,16.80703235115672,85.05246039584168,62.60527426336754,46.736613861122194,16.80703235115672
69.21392063872526,66.31401087843126,34.93440116131869,29.661837960784148,70.96064069679119,67.79710277647047,34.93440116131869,29.661837960784148,72.70736075485712,69.28019467450967,34.93440116131869,29.661837960784148,74.45408081292305,70.76328657254888,34.93440116131869,29.661837960784148,76.20080087098899,72.24637847058808,34.93440116131869,29.661837960784148
77.56413111785727,82.25292413183044,50.11660203246773,58.641680239691674,80.06996121948066,85.18500814381503,50.11660203246773,58.641680239691674,82.57579132110405,88.11709215579961,50.11660203246773,58.641680239691674,85.08162142272744,91.0491761677842,50.11660203246773,58.641680239691674,87.58745152435083,93.98126017976878,50.11660203246773,58.641680239691674
60.14314575859848,69.0553676578404,18.442083197451744,34.64612301425526,61.06524991847107,70.78767380855317,18.442083197451744,34.64612301425526,61.98735407834366,72.51997995926592,18.442083197451744,34.64612301425526,62.909458238216246,74.25228610997868,18.442083197451744,34.64612301425526,63.831562398088835,75.98459226069144,18.442083197451744,34.64612301425526
75.6624999588149,64.74735027382782,46.65909083420889,26.8133641342324,77.99545450052536,66.08801848053945,46.65909083420889,26.8133641342324,80.3284090422358,67.42868668725107,46.65909083420889,26.8133641342324,82.66136358394625,68.7693548939627,46.65909083420889,26.8133641342324,84.9943181256567,70.11002310067433,46.65909083420889,26.8133641342324
64.68286093771232,74.2386592325125,26.696110795840635,44.070289513659134,66.01766647750435,76.44217370819545,26.696110795840635,44.070289513659134,67.35247201729638,78.6456881838784,26.696110795840635,44.070289513659134,68.68727755708841,80.84920265956136,26.696110795840635,44.070289513659134,70.02208309688044,83.05271713524431,26.696110795840635,44.070289513659134
61.86133625898439,82.63971740268691,21.566065925426194,59.344940732157944,62.939639555255695,85.60696443929481,21.566065925426194,59.344940732157944,64.01794285152701,88.57421147590271,21.566065925426194,59.344940732157944,65.09624614779833,91.54145851251062,21.566065925426194,59.344940732157944,66.17454944406964,94.50870554911852,21.566065925426194,59.344940732157944
78.71119356469664,82.27981910945964,52.202170117630274,58.69058019901745,81.32130207057816,85.21434811941052,52.202170117630274,58.69058019901745,83.93141057645967,88.1488771293614,52.202170117630274,58.69058019901745,86.54151908234118,91.08340613931227,52.202170117630274,58.69058019901745,89.1516275882227,94.01793514926315,52.202170117630274,58.69058019901745
74.11447703385693,63.27612845261193,43.84450369792163,24.138415368385296,76.30670221875302,64.4830492210312,43.84450369792163,24.138415368385296,78.4989274036491,65.68996998945046,43.84450369792163,24.138415368385296,80.6911525885452,66.89689075786973,43.84450369792163,24.138415368385296,82.88337777344128,68.103811526289,43.84450369792163,24.138415368385296
79.12263284814432,59.7652215259976,52.95024154208062,17.754948229086544,81.77014492524835,60.65296893745193,52.95024154208062,17.754948229086544,84.41765700235237,61.54071634890626,52.95024154208062,17.754948229086544,87.0651690794564,62.428463760360586,52.95024154208062,17.754948229086544,89.71268115656042,63.31621117181491,52.95024154208062,17.754948229086544
78.89464576175152,74.27762632367026,52.535719566820866,44.141138770309496,81.52143174009257,76.48468326218574,52.535719566820866,44.141138770309496,84.14821771843361,78.69174020070122,52.535719566820866,44.141138770309496,86.77500369677466,80.8987971392167,52.535719566820866,44.141138770309496,89.40178967511571,83.10585407773218,52.535719566820866,44.141138770309496
77.53589598599689,59.7776774247712,50.06526542908525,17.777595317765847,80.03915925745115,60.66655719065949,50.06526542908525,17.777595317765847,82.5424225289054,61.55543695654778,50.06526542908525,17.777595317765847,85.04568580035966,62.44431672243607,50.06526542908525,17.777595317765847,87.54894907181392,63.33319648832436,50.06526542908525,17.777595317765847
63.98469807181458,61.26510769082208,25.42672376693559,20.482013983312797,65.25603426016136,62.28920838998772,25.42672376693559,20.482013983312797,66.52737044850814,63.313309089153364,25.42672376693559,20.482013983312797,67.79870663685492,64.33740978831901,25.42672376693559,20.482013983312797,69.0700428252017,65.36151048748465,25.42672376693559,20.482013983312797
